SMILES1,SMILES2,cocrystal
Cc1ccc(cc1)C(O)=O,N#Cc1ccncc1,1
CNC(=O)N(C)C,Ic1ccc(cc1)S(=O)(=O)NS(=O)(=O)c1ccc(I)cc1,1
NN1C=CN=N1,ON1N=NN=C1C1=NN=NN1O,1
c1cc(ccn1)c1ccncc1,OC(=O)C1=C(Cl)C=CS1,1
CN1C=NC2=C1C(=O)N(C)C(=O)N2C,OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(O)=O,1
Cc1cccc2c1Sc1c(C)cccc21,Clc1ccc(c2C(=O)c3c(Cl)ccc(c3C(=O)c12)N(=O)=O)N(=O)=O,1
CC(C)(O)C(C)(C)O,OC(C(OP(O)(O)=O)c1ccccc1)(c1ccccc1)C(O)(C(F)(F)F)C(F)(F)F,1
CC(NC(=O)C(C)(C)C)c1cccc2ccccc12,CC(NC(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O)c1cccc2ccccc12,1
c1cnccn1,OC(=O)c1cc(ccc1O)c1ccc(F)cc1F,1
ClC1=C(Cl)C(=O)C(=C(C#N)C1=O)C#N,COc1ccc(cc1)C1=Cc2ccccc2O1,1
C1=CN(N=C1)c1cc(nc(c1)c1cc(cc(n1)N1C=CC=N1)N1C=CC=N1)N1C=CC=N1,OC(=O)C(F)(F)F,1
CC(C)(C(O)=O)c1ccccc1I(=O)=O,OC(=O)C(F)(F)F,1
c1ccc(cc1)C#Cc1ccccc1C#Cc1ccccc1,Fc1c(F)c(F)c2c(F)c(F)c(F)c(F)c2c1F,1
c1cc(ccn1)c1ccc(cc1)c1ccc(cc1)c1ccncc1,OC(=O)c1ccc(C(O)=O)c(c1)c1cc(cc(c1)C(O)=O)C(O)=O,1
CC1CN(CC(C)N1)c1c(F)c(N)c2C(=O)C(=CN(C3CC3)c2c1F)C(O)=O,COC(=O)c1ccc(O)cc1,1
CC1CN(CC(C)N1)c1c(F)c(N)c2C(=O)C(=CN(C3CC3)c2c1F)C(O)=O,CCCOC(=O)c1ccc(O)cc1,1
CC1CN(CC(C)N1)c1c(F)c(N)c2C(=O)C(=CN(C3CC3)c2c1F)C(O)=O,CCOC(=O)c1ccc(O)cc1,1
CC(C)COC(=O)c1ccc(O)cc1,CC1CN(CC(C)N1)c1c(F)c(N)c2C(=O)C(=CN(C3CC3)c2c1F)C(O)=O,1
CCCCCCCCC(O)=O,Nc1ncncn1,1
CCCCCCC(O)=O,Nc1ncnc(N)n1,1
CCCCCCCCC(O)=O,Nc1ncccn1,1
[O-][N+]1=C2C(=NO1)C1=[N+]([O-])ON=C1C1=[N+]([O-])ON=C21,O=Cc1ccc(cc1)N(=O)=O,1
Cc1nc(C)c(C)nc1C,Nc1ncc(cn1)C#CI,1
c1cc(ccn1)C=Cc1ccncc1,Nc1ncc(cn1)C#CI,1
CC(CC(O)=O)c1ccccc1,NC(=O)c1ccncc1,1
CC(CC(O)=O)c1ccccc1C,NC(=O)c1ccncc1,1
CC(CC(O)=O)c1cccc(C)c1,NC(=O)c1ccncc1,1
CC(CC(O)=O)c1ccc(F)cc1,NC(=O)c1ccncc1,1
CC(C)(C)P(=O)c1ccccc1,Oc1ccc2ccccc2c1c1c(O)ccc2ccccc12,1
Ic1ccc2c(c1)C(=C(C#N)C#N)c1ccc(I)cc1C2=C(C#N)C#N,S1C=CSC1=C1SC=CS1,1
NC(=O)c1cnccn1,OC(=O)C(O)=O,1
Oc1cc(Cl)c(Cl)c(Cl)c1,Oc1ccc(Cl)cc1,1
Cc1cccc(Nc2ccccc2C(O)=O)c1C,Clc1cccnc1,1
Cc1cccc(Nc2ccccc2C(O)=O)c1C,Cc1ccncc1,1
c1ccc(nc1)c1nccnc1c1ccccn1,Fc1c(F)c(I)c(F)c(F)c1I,1
CCCCN1C=C(C)C(=O)NC1=O,CCCOC(=O)c1cc2cc(C(=O)OCCC)c3OCCCC(=O)Nc4cccc(NC(=O)CCCOc1cc2c3)n4,1
c1cc(ccn1)C=NN=Cc1ccncc1,OC(=O)c1ccccc1,1
COc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(OC)n1,NC(=O)c1ccncc1,1
C12C3C4C1C1C2C3C41C12C3C4C5C3C1C5C24,CC(C)(C)C12C3C4C5C3C1(C5C24)C12C3C4C5C3C1C5C24,1
NC(=[NH2+])NC(=O)C1=CC=C(N1)C(=O)[O-],O=P(N1CCCC1)(N1CCCC1)N1CCCC1,1
C1COC2=C(O1)SC(S2)=C1SC2=C(SCCS2)S1,N#CC(C#N)=C1C=CC(C=C1)=C(C#N)C#N,1
C1COC2=C(O1)SC(S2)=C1SC2=C(SCCS2)S1,COC1=CC(C(=CC1=C(C#N)C#N)OC)=C(C#N)C#N,1
C1COC2=C(O1)SC(S2)=C1SC2=C(SCCS2)S1,N#CC(C#N)=C1C2=C([N]S[N]2)C(C2=C1[N]S[N]2)=C(C#N)C#N,1
C1COC2=C(O1)SC(S2)=C1SC2=C(SCCS2)S1,IC1=C(I)C(=O)C(=C(I)C1=O)I,1
C1COC2=C(O1)SC(S2)=C1SC2=C(OCCO2)S1,N#CC(C#N)c1ccc(cc1)c1ccc(cc1)C(C#N)C#N,1
N#CC(C#N)c1ccc(cc1)c1ccc(cc1)C(C#N)C#N,S1C(Sc2ccccc12)=C1Sc2ccccc2S1,1
Cc1cc(cc(C)c1N)c1cc(C)c(N)c(C)c1,N#CC(C#N)c1ccc(cc1)c1ccc(cc1)C(C#N)C#N,1
c1ccc2nc3ccccc3nc2c1,N#CC(C#N)c1ccc(cc1)c1ccc(cc1)C(C#N)C#N,1
C[N+](C)(C)CC(=O)[O-],OC(O)C(Cl)(Cl)Cl,1
Cc1ccc(cn1)c1ncc(Cl)cc1c1ccc(cc1)S(C)(=O)=O,OC(=O)CCCCC(O)=O,1
Cc1ccc(cn1)c1ncc(Cl)cc1c1ccc(cc1)S(C)(=O)=O,OC(=O)CCCCCCC(O)=O,1
Cc1ccc(cn1)c1ncc(Cl)cc1c1ccc(cc1)S(C)(=O)=O,OC(=O)CCCC(O)=O,1
C[N+](C)(CC(=O)[O-])c1ccccc1,OC(=O)C(Cl)Cl,1
c1cc(ccn1)c1ccncc1,OC(=O)c1ccc2cc(O)ccc2c1,1
c1cc2ccc1C#Cc1ccc(cc1)C#Cc1ccc(cc1)C#Cc1ccc(cc1)C#Cc1ccc(cc1)C#Cc1ccc(cc1)C#C2,Cc1c(C)c(C)c(C)c(C)c1C,1
CCC(C)Cl,COC(=O)C1CC2=C(Nc3ccccc23)C2(CCC(=O)N12)C(C)(C)C,1
NC(=O)c1ccncc1,OC(=O)c1ccc(O)cc1,1
CCC(C(O)=O)C(O)=O,CCOc1ccccc1C(N)=O,1
NC(=O)c1ccncc1,Oc1cccc(O)c1,1
NC(=O)c1ccncc1,Oc1ccc(O)cc1,1
CC1=CC(=NC(N1)=NS(=O)(=O)c1ccc(N)cc1)C,O=C1NS(=O)(=O)c2ccccc12,1
Nc1cccc2N=S=Nc12,O=N(=O)c1cc2N=S=Nc2c(c1)N(=O)=O,1
N1=S=NC2=C1N=S=N2,Nc1cccc2N=S=Nc12,1
NC1=Nc2ccccc2S1,Nc1cccc(c1)C(O)=O,1
c1cc2cccc3ccc(c1)c23,N#CC(C#N)=C(C#N)C#N,1
NC1=Nc2ccccc2S1,O=C(NCc1ccccc1)C1=Cc2ccccc2OC1=O,1
Cc1ccc2ccccc2n1,OC(=O)c1cc(cc(c1)C(O)=O)C(O)=O,1
C(Cc1ccncc1)c1ccncc1,Nc1ccc(C(O)=O)c(O)c1,1
CC1CC(C)CC(C)C(O)C(=CC=CCC(OC(=O)CC(O)C(C)C1)C1CCCC1C(O)=O)C#N,CCC(C)CO,1
Cc1cc(C)c(N=Nc2c(C)cc(C)cc2C)c(C)c1,Fc1c(F)c(F)c(N=Nc2c(F)c(F)c(F)c(F)c2F)c(F)c1F,1
CC1(C)N([O])C(=[N+]([O-])C1(C)C)c1ccc2ccc3cccc4ccc1c2c34,Fc1c(F)c(F)c(F)c(F)c1F,1
CN1C=NC2=C1C(=O)N(C)C(=O)N2C,OC(=O)C(F)(F)F,1
C1CN2CCN1CC2,OC(C#C)(c1ccccc1)c1ccccc1Cl,1
CC1(C)COC(=O)C1O,OC(C1OC2(CCCCC2)OC1C(O)(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,1
CN(c1ccc(cc1)C(O)=O)C(=O)N(C)c1ccc(cc1)C(O)=O,Nc1ncccn1,1
c1cc(ccn1)c1ccncc1,OC(=O)C1=Cc2ccccc2OC1=O,1
C(Cc1ccncc1)c1ccncc1,OC(=O)C1=Cc2ccccc2OC1=O,1
CN1C(=O)N(C)C2=C(NC=N2)C1=O,OC(=O)c1ccccc1,1
c1cnccn1,OC(=O)C=CC(O)=O,1
c1cnccn1,OC(=O)c1ccccc1C(O)=O,1
c1cnccn1,OC(=O)c1ccc(cc1)C(O)=O,1
COc1cccc(C=Nc2cccc3ccccc23)c1O,Fc1c(F)c(I)c(F)c(I)c1F,1
COc1cccc(C=Nc2cccc3ccccc23)c1O,Fc1c(F)c(I)c(F)c(F)c1I,1
COc1cccc(C=NC23CC4CC(CC(C4)C2)C3)c1O,Fc1c(F)c(F)c(I)c(I)c1F,1
COc1cccc(C=NC23CC4CC(CC(C4)C2)C3)c1O,Fc1c(F)c(I)c(F)c(F)c1I,1
CC(CCC(O)=O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,CC1COC(=O)O1,1
CC(CCC(O)=O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,CCC1COC(=O)O1,1
CC(ON=C1c2cc(cc(c2c2c1cc(cc2N(=O)=O)N(=O)=O)N(=O)=O)N(=O)=O)C(O)=O,S1C=Cc2c1ccc1Sc3ccc4SC=Cc4c3c21,1
CCC1(C(=O)NC(=O)NC1=O)c1ccccc1,Nc1nnc(c(N)n1)c1cccc(Cl)c1Cl,1
c1cc2cncc3ccc4cncc1c4c23,O=C1NC(=O)NC(=O)N1,1
C(N1C=CN=C1)N1C=CN=C1,OC(=O)CCCCCCC(O)=O,1
ClC1=C(Cl)C(=O)C(=C(C#N)C1=O)C#N,IC1=CSC(S1)=C1SC2=C(SCCS2)S1,1
[NH3+]C(CC)C(=O)[O-],[NH3+]C(CCC)C(=O)[O-],1
C(Cc1ccncc1)c1ccncc1,OC(=O)c1cc(O)cc(O)c1,1
c1cc(ccn1)c1ccncc1,OC(=O)c1cc(O)c(Br)c(O)c1,1
C1CCC2NCc3ccc(CNC4CCCCC4NCc4ccc(CNC5CCCCC5NCc5ccc(CNC2C1)cc5)cc4)cc3,COC(=O)c1ccccc1,1
CC1CCCC(=O)C1,OC(C#CC#CC(O)(c1ccccc1)c1ccccc1Cl)(c1ccccc1)c1ccccc1Cl,1
CC(=O)N1C=Cc2ccccc2C1C1N(C=Cc2ccccc12)C(C)=O,COC,1
CCC(C)=C(C)CC,CCOC(=O)C(C1=CC2=NC3=NON=C3N=C2C=C1)=P(c1ccccc1)(c1ccccc1)c1ccccc1,1
C1Cc2ccccc2c2ccccc12,Fc1c(F)c(F)c2c(F)c(F)c(F)c(F)c2c1F,1
c1ccc2c(c1)c1ccccc1C2=C1c2ccccc2c2ccccc12,N#CC(C#N)=C1C=CC(C=C1)=C(C#N)C#N,1
CC1=CNC(=O)NC1=O,Nc1ccnc(N)n1,1
c1cc(ccn1)c1ccncc1,NS(=O)(=O)c1cc2c(NC=NS2(=O)=O)cc1Cl,1
NC(=O)c1ccccc1,NS(=O)(=O)c1cc2c(NC=NS2(=O)=O)cc1Cl,1
C(Cc1ccncc1)Cc1ccncc1,NS(=O)(=O)c1cc2c(NC=NS2(=O)=O)cc1Cl,1
c1cc(ccn1)C=Cc1ccncc1,NS(=O)(=O)c1cc2c(NC=NS2(=O)=O)cc1Cl,1
NC(=O)c1ccncc1,NS(=O)(=O)c1cc2c(NC=NS2(=O)=O)cc1Cl,1
C(C#CC#CCN1c2ccccc2c2ccccc12)N1c2ccccc2c2ccccc12,O=C1c2cc(ccc2c2c1cc(cc2N(=O)=O)N(=O)=O)N(=O)=O,1
CC1CCC(=O)C1,OC1(c2ccccc2)c2ccccc2C(O)(c2ccccc2)c2ccccc12,1
N(c1ccccc1)C(Nc1ccccc1)=Nc1ccccc1,OC(=O)C(Cl)(Cl)Cl,1
[NH3+]CCC(=O)[O-],OC(C(O)C(O)=O)C(O)=O,1
BrN1C(=O)c2ccccc2C1=O,O=C(c1ccccc1)c1ccncc1,1
Brc1cccnc1,BrN1C(=O)c2ccccc2C1=O,1
BrN1C(=O)c2ccccc2C1=O,COC(=O)c1cccnc1,1
BrN1C(=O)c2ccccc2C1=O,c1cc(ccn1)c1ccncc1,1
BrN1C(=O)c2ccccc2C1=O,Cc1cc(C)nc(C)c1,1
BrN1C(=O)c2ccccc2C1=O,C1CN2CCN1CC2,1
BrN1C(=O)c2ccccc2C1=O,Cc1cncc(C)c1,1
CC1CC(C)CC(=O)C1,OC(C#CC#CC(O)(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,1
CC1CC(C)CC(O)C1,OC(C#CC#CC(O)(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,1
O1C(=NN=C1c1ccncc1)c1ccncc1,Oc1ccc2ccc(O)cc2c1,1
Cc1cccc2c1Sc1c(C)cccc21,FC1=C(F)C(C(=C(F)C1=C(C#N)C#N)F)=C(C#N)C#N,1
COc1ccccc1OCCNCC(O)c1ccc(C)c(c1)S(N)(=O)=O,OC(C(O)C(O)=O)C(O)=O,1
C1COCCOCCOCCOCCOCCO1,Nc1c(F)c(F)c2c(F)c(F)c(F)c(F)c2c1F,1
C1COCCOCCOCCOCCOCCO1,Nc1c(F)c(F)c(F)c(F)c1F,1
C1COCCOCCOCCOCCOCCO1,Nc1c(F)c(F)cc(F)c1F,1
CC1=C(C)SC(S1)=C1C(=O)c2ccccc2C1=O,N#CC(C#N)=C1C=CC(C=C1)=C(C#N)C#N,1
Cc1nc(C)c(C)nc1C,N#Cc1cc(C#N)c(cc1C#N)C#N,1
O=C([O-])C1[NH2+]CCC1,OC(=O)C12CC3C4C5CC3C1(C5C24)C(O)=O,1
CCCCCCCCOc1ccc(cc1)C=Cc1ccncc1,Oc1cc(F)cc(F)c1,1
CCCCCCCCOc1ccc(cc1)C=Cc1ccncc1,Oc1ccc(F)cc1,1
CC1CCC2C(C)C(=O)NC3OC4(C)CCC1C23OO4,OC(=O)c1ccccc1,1
CCCCCCCCOc1ccc(cc1)C=Cc1ccncc1,Oc1cc(F)c(F)c(F)c1,1
CC1CCC2C(C)C(=O)NC3OC4(C)CCC1C23OO4,OC(=O)c1ccccc1O,1
CC1CCC2C(C)C(=O)NC3OC4(C)CCC1C23OO4,OC(C(O)=O)c1ccccc1,1
CCCCCCCCOc1ccc(cc1)C=Cc1ccncc1,Oc1c(F)ccc(F)c1F,1
CCCCCCCCOc1ccc(cc1)C=Cc1ccncc1,Oc1c(F)cccc1F,1
CCCCCCCCOc1ccc(cc1)C=Cc1ccncc1,Oc1ccccc1F,1
CCCCOc1ccc(cc1)C=Cc1ccncc1,Oc1cc(F)c(F)c(F)c1,1
CCCCCCCCOc1ccc(cc1)C=Cc1ccncc1,Oc1c(F)c(F)cc(F)c1F,1
COc1cc(C=O)ccc1O,NC(=O)c1ccncc1,1
COc1cc(ccc1O)C(O)=O,NC(=O)c1ccncc1,1
C1N2CN3CN1CN(C2)C3,COc1cc(ccc1O)C(O)=O,1
c1ccc2nc3ccccc3nc2c1,COc1cc(ccc1O)C(O)=O,1
Clc1ccccc1[NH+]=Nc1c([O-])ccc2ccccc12,N#CC(C#N)=C1C=CC(C=C1)=C(C#N)C#N,1
CC1=NN(c2ccccc2)C(=C1C(=O)c1ccccc1)O,N#CC(C#N)=C1C=CC(C=C1)=C(C#N)C#N,1
N#CC(C#N)=C1C=CC(C=C1)=C(C#N)C#N,OC1=NNc2ccccc12,1
N#CC(C#N)=C1C=CC(C=C1)=C(C#N)C#N,O=C1Nc2ccccc2C=C1,1
N#CC(C#N)=C1C=CC(C=C1)=C(C#N)C#N,OC1=CC=CNC1=O,1
N#CC(C#N)=C1C=CC(C=C1)=C(C#N)C#N,O=C1NC=CC=C1,1
N#CC(C#N)=C1C=CC(C=C1)=C(C#N)C#N,Nc1ncccn1,1
CC(C(O)=O)c1ccc(c(F)c1)c1ccccc1,O=C([O-])C1[NH2+]CCC1,1
COC(=O)NC1=Nc2ccc(cc2N1)C(=O)c1ccccc1,OC(=O)CCCC(O)=O,1
CC(C)c1c(O)c(O)c(C=O)c2c(O)c(c(C)cc12)c1c(C)cc2c(C(C)C)c(O)c(O)c(C=O)c2c1O,CC(C)CC(O)=O,1
C1CCC2OCCOCCOC3CCCCC3OCCOCCOC2C1,Cc1ccc(cc1)S(N)(=O)=O,1
CCCCCCCCC(O)=O,Nc1nc(N)nc(n1)c1ccc(cc1)c1ccncc1,1
CCCCCCCC(O)=O,Nc1nc(N)nc(n1)c1ccccn1,1
CCCCCCC(O)=O,Nc1nc(N)nc(n1)c1ccc(cc1)c1ccncc1,1
CCCCCCCCC(O)=O,Nc1nc(N)nc(n1)c1cccnc1,1
CCCCCCCCC(O)=O,Nc1nc(N)nc(n1)c1ccccn1,1
Clc1ccc(OC2=NC(=NC(=N2)Oc2ccc(Cl)cc2)Oc2ccc(Cl)cc2)cc1,O=N(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O,1
c1cc(ccn1)c1ccncc1,O=C1NC(=O)NC(=O)N1,1
c1cc(ccn1)c1ccncc1,CN1C(=O)NC(=O)NC1=O,1
c1cc(ccn1)C=Cc1ccncc1,OC(=O)C1=CNC(=O)NC1=O,1
C(Cc1ccncc1)c1ccncc1,OC(=O)C1=CNC(=O)NC1=O,1
C(Cc1ccncc1)Cc1ccncc1,OC(=O)C1=CNC(=O)NC1=O,1
ClC1=C(N=C2N1N=NN1C(=C(N=C21)N(=O)=O)Cl)N(=O)=O,CN(C)S(=O)(=O)c1ccc(C)cc1,1
CN(N=CC(C=NN(C)c1ccccc1)=NN(C)c1ccccc1)c1ccccc1,CNc1ccccc1,1
c1cnc2c(c1)ccc1cccnc21,Oc1ccccc1,1
C1COCCOCCOCCOCCOCCO1,CC(C)(C)CC(C)(C)c1ccc(O)c(CO)c1,1
O=C(OC(=CC1=Nc2ccccc2S1)c1ccccc1)c1ccccc1,OC(=O)c1ccccc1,1
N#CC(C#N)=C(C#N)C#N,N1c2ccccc2C2=C1c1ccccc1S2,1
Nc1nc(N)nc(N)n1,O=C1NC=CC(=O)N1,1
Cc1ccc(cc1)C1=CC(=NN1c1ccc(cc1)S(N)(=O)=O)C(F)(F)F,NC(=O)c1cccnc1,1
[O]n1ccn([O])c2ccccc12,O=C1CC(=O)NC(=O)N1,1
[O]n1ccn([O])cc1,O=C1CC(=O)NC(=O)N1,1
C(Cc1ccncc1)c1ccncc1,ON=C1CCCCC1=NO,1
[O]n1ccn([O])c2ccccc12,NC(=O)N1c2ccccc2C=Cc2ccccc12,1
[O]n1ccn([O])cc1,NC(=O)N1c2ccccc2C=Cc2ccccc12,1
N#CC(C#N)=C1C=CC(C=C1)=C(C#N)C#N,S1C=C2SC3=CSC=C3C2=C1,1
CC(C)Oc1ccc(cc1)C(=O)NS(=O)(=O)c1ccc(N)cc1,CN1C=NC2=C1C(=O)N(C)C(=O)N2C,1
c1cnc2c(c1)ccc1cccnc21,NC(=S)Nc1ccc(F)cc1,1
Brc1c2ccccc2c(c2ccccc2)c2ccccc12,O=C1c2ccccc2C(=O)c2ccccc12,1
C1N2CN3CN1CN(C2)C3,OC(=O)Cc1ccccc1,1
c1ccc2nc3ccccc3nc2c1,Nc1ncc(cn1)c1c2ccccc2c(c2cnc(N)nc2)c2ccccc12,1
C1COCCOCCOCCOCCOCCO1,Nc1ccc(cc1)S(N)(=O)=O,1
NC1=NN=C(S1)c1ccc(Br)cc1,OC(=O)COc1ccc2ccccc2c1,1
CN1c2cccc(n2)N(C)c2cccc(n2)N(C)c2cccc(n2)N(C)c2cccc1n2,Oc1ccc(O)cc1,1
CN1c2cccc(n2)N(C)c2cccc(n2)N(C)c2cccc(n2)N(C)c2cccc1n2,Oc1cccc(O)c1,1
CN1c2cccc(n2)N(C)c2cccc(n2)N(C)c2cccc(n2)N(C)c2cccc1n2,OCCCO,1
Brc1ccc2Nc3ccc(Br)cc3c2c1,O=C1OC(=O)c2cc3C(=O)OC(=O)c3cc12,1
Cc1cc2N=CN(Cc3ccncc3)c2cc1C,ON=C(C#N)c1ccc(cc1)C(O)=O,1
C(N1C=CN=C1c1ccccc1)c1ccncc1,OC(=O)c1ccc(O)cc1,1
Cc1cc2N=CN(Cc3cccnc3)c2cc1C,ON=C(C#N)c1ccc(Br)cc1,1
CC1(C)OC(C(O1)C(O)(c1ccccc1)c1ccccc1)C(O)(c1ccccc1)c1ccccc1,S=C(N1CCCc2ccc3CCCN(C(=S)c4ccccc4)c3c12)c1ccccc1,1
Cc1ccc(cc1)C=CC(=O)C1=C(O)C(CCC1)=Cc1ccc(C)cc1,Cc1ccc(cc1)C=CC(O)=C1CCCC(=Cc2ccc(C)cc2)C1=O,1
O=P(c1ccccc1)(c1ccccc1)c1ccccc1,OC(=O)c1ccccc1Sc1ccccc1C(O)=O,1
C1CN2CCN1CC2,Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1,1
C(Cc1ccncc1)c1ccncc1,Nc1ccccc1C(O)=O,1
O=C1NCCN1,OC1=C(Cl)C(=O)C(=C(Cl)C1=O)O,1
O=C1CNC(=O)N1,OC1=C(Cl)C(=O)C(=C(Cl)C1=O)O,1
c1ccc2c(c1)c1cccc3cccc2c13,O=C1OC(=O)c2cc3C(=O)OC(=O)c3cc12,1
Cc1c2ccccc2cc2ccccc12,O=C1OC(=O)c2cc3C(=O)OC(=O)c3cc12,1
CC(=O)OC(=O)c1c2ccccc2cc2ccccc12,O=C1OC(=O)c2cc3C(=O)OC(=O)c3cc12,1
CCCCCCCCCCOc1ccc(cc1)C=Cc1ccncc1,Fc1cc(F)c(F)c(I)c1F,1
CCCCCCCCOc1ccc(cc1)C=Cc1ccncc1,Fc1cc(F)c(F)c(I)c1F,1
CCCCCCOc1ccc(cc1)C=Cc1ccncc1,Fc1cc(I)c(F)c(F)c1F,1
CCCCCCOc1ccc(cc1)C=Cc1ccncc1,Fc1cc(F)c(F)c(I)c1F,1
NC1=NC(=O)N(C=C1)C1CSC(CO)O1,OC(=O)CCCCCC(O)=O,1
CN1c2ccccc2N=C1c1ccncc1,ON=Cc1c(F)c(F)c(F)c(F)c1F,1
CN1c2ccccc2N=C1c1ccncc1,ON=Cc1c(F)c(F)c(Br)c(F)c1F,1
CN1c2ccccc2N=C1c1ccncc1,ON=Cc1c(F)c(F)c(I)c(F)c1F,1
C1COCCOCCOCCOCCOCCO1,NS(=O)(=O)c1cc2c(NCNS2(=O)=O)cc1Cl,1
CC1CC(C)CC(=O)C1,Cc1cc(C)cc(O)c1,1
CC(=O)NC(C)=O,Oc1ccc(cc1)N(=O)=O,1
CCCC(=O)NC(=O)c1ccccc1,Oc1ccc(cc1)N(=O)=O,1
CC(=O)NC(C)=O,Oc1ccc(O)cc1,1
CCCC(=O)NC(=O)c1ccccc1,Oc1ccc(O)cc1,1
CC(=O)NC(C)=O,OC(=O)c1ccc(O)cc1,1
CC(=O)NC(C)=O,NC(=O)c1ccc(O)cc1,1
CC(=O)NC(=O)c1ccccc1,O=P(c1ccccc1)(c1ccccc1)c1ccccc1,1
CCC(=O)NC(=O)c1ccccc1,O=P(c1ccccc1)(c1ccccc1)c1ccccc1,1
O=C(NC(=O)c1ccccc1)c1ccccc1,O=P(c1ccccc1)(c1ccccc1)c1ccccc1,1
CCP1(=O)CC=C(C)C1,OC(C1OC2(CCCCC2)OC1C(O)(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,1
CC1(C)OC(C(O1)C(O)(c1ccccc1)c1ccccc1)C(O)(c1ccccc1)c1ccccc1,CCCP1(=O)CC=C(C)C1,1
C1CN2CCN1CC2,CCCCCCN1C=C(I)C(=O)NC1=O,1
CNC=O,IC1=CNC(=O)NC1=O,1
Brc1ccc2ccc3cccnc3c2n1,Fc1c(I)c(F)c(I)c(F)c1I,1
Cc1ccc2ccc3cccnc3c2n1,Fc1c(I)c(F)c(I)c(F)c1I,1
Clc1ccc2ccc3cccnc3c2n1,Fc1c(I)c(F)c(I)c(F)c1I,1
Cc1ccc2ccc3ccc(C)nc3c2n1,Fc1c(I)c(F)c(I)c(F)c1I,1
CC(CCC(N)=O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,Clc1cccc(Br)c1,1
CC(CCC(N)=O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,Cc1cccc(Br)c1,1
CC(CCC(N)=O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,Cc1cccc(Cl)c1,1
CC(CCC(N)=O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,Cc1cccc(I)c1,1
CC(CCC(O)=O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,Cc1cccc(Cl)c1,1
CC(CCC(O)=O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,Clc1cccc(Br)c1,1
CC(CCC(O)=O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,Cc1cccc(Br)c1,1
CC(CCC(O)=O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,Cc1cccc(I)c1,1
C#Cc1ccccc1,CC(CCC(N)=O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,1
CC(CCC(N)=O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,CCCc1ccccc1,1
CC(CCC(N)=O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,Cc1cccc(C)c1C,1
Fc1cc(cc(F)c1N(=O)=O)N1CCOCC1,Fc1cc(F)c(c(c1)N1CCOCC1)N(=O)=O,1
CN(C)c1cc(cc(F)c1N(=O)=O)N1CCOCC1,Fc1cc(cc(F)c1N(=O)=O)N1CCOCC1,1
OC(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O,OC(=O)CC1=CNc2ccccc12,1
O=N(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O,OC(=O)CC1=CNc2ccccc12,1
CC(=O)C=C(C)Nc1ccc(cc1)C#N,Nc1ccc(cc1)C#N,1
CC(CCC(N)=O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,COc1ccccc1,1
CC(CCC(O)=O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,CCCc1ccccc1,1
CC(CCC(O)=O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,Cc1ccc(Br)cc1,1
CC(CCC(N)=O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,Cc1ccc(Br)cc1,1
Cc1cc(C)nc(N)n1,OC(=O)c1ccccc1,1
OC(=O)c1cc(C(O)=O)c(cc1C(O)=O)C(O)=O,S1C(=C(c2ccncc2)C(=C1c1ccncc1)c1ccncc1)c1ccncc1,1
FC1=C(F)C(C(=C(F)C1=C(C#N)C#N)F)=C(C#N)C#N,S1c2ccc3cccc4c5cccc6ccc1c(c2c34)c56,1
Nc1ccc(cc1)S(=O)(=O)c1ccc(N)cc1,Nc1ccc(cc1)S(N)(=O)=O,1
CN1C=NC2=C1C(=O)N(C)C(=O)N2C,Nc1ccc(cc1)S(=O)(=O)c1ccc(N)cc1,1
