SMILES1,SMILES2,cocrystal,mol1_top1_pos,mol1_top1_val,mol2_top1_pos,mol2_top1_val,mol1_top2_pos,mol1_top2_val,mol2_top2_pos,mol2_top2_val,mol1_top3_pos,mol1_top3_val,mol2_top3_pos,mol2_top3_val,mol1_top4_pos,mol1_top4_val,mol2_top4_pos,mol2_top4_val,mol1_top5_pos,mol1_top5_val,mol2_top5_pos,mol2_top5_val,mol1_top6_pos,mol1_top6_val,mol2_top6_pos,mol2_top6_val
Brc1ccc(cc1)C(=O)CN1CCCCC1=O,OC(C1OC2(CCCCC2)OC1C(O)(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,1,5.0,0.71816,33.0,1.016203,1.0,0.710854,21.0,0.797504,3.0,0.588149,20.0,0.784961,16.0,0.538199,27.0,0.689661,2.0,0.51852,19.0,0.685901,6.0,0.467605,38.0,0.505577
C1=CC=C(C(=C1)C(=O)O)O,CC1=C(C=C(C=C1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],0,10.0,-0.920324,15.0,-0.640971,9.0,-0.727347,9.0,-0.639622,1.0,-0.600414,13.0,-0.465367,4.0,-0.395607,14.0,-0.453954,8.0,-0.22189,12.0,-0.376997,6.0,-0.163078,10.0,-0.319994
C1=CC(=CC=C1Br)Br,C1=CC=C(C=C1)C(=O)C2=CC=NC=C2,0,4.0,-0.813701,1.0,-0.667869,8.0,-0.127225,9.0,-0.621776,3.0,-0.122788,6.0,-0.609238,5.0,-0.081316,13.0,-0.337555,None,None,12.0,-0.253557,None,None,2.0,-0.218512
Cc1cccc(NC(=O)Nc2cccc(C)n2)n1,OC(=O)Cc1ccc(CC(O)=O)cc1,1,3.0,0.688306,13.0,0.939698,13.0,0.650791,6.0,0.759999,17.0,0.522344,2.0,0.7481,4.0,0.360598,8.0,0.498307,9.0,0.275135,11.0,0.444818,5.0,0.247142,12.0,0.150073
CC(C)C(C)C=CC(C)C1CCC2C(CCCC12C)=CC=C1CC(O)CCC1=C,CC(C)CCCC(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C,1,8.0,1.389631,21.0,0.985774,24.0,1.024729,2.0,0.733676,5.0,0.477433,19.0,0.627607,7.0,0.36013,6.0,0.574311,20.0,0.279327,27.0,0.419073,3.0,0.207877,18.0,0.316919
Nc1ncc(Br)nc1Br,OC(=O)c1c(F)c(F)c(Br)c(F)c1F,1,5.0,0.70228,14.0,0.905232,4.0,0.473031,9.0,0.216663,9.0,0.347763,2.0,0.181477,1.0,0.026864,5.0,0.144026,None,None,4.0,0.136348,None,None,1.0,0.030132
COc1ccncc1,Oc1ccc(Br)c(O)c1,1,8.0,0.411207,7.0,0.889338,4.0,0.207691,5.0,0.463387,None,None,1.0,0.33156,None,None,9.0,0.12207,None,None,None,None,None,None,None,None
CN1C=NC2=C1C(=O)N(C)C(=O)N2C,Nc1cc(cc(c1)C(O)=O)C(O)=O,1,2.0,0.64154,12.0,1.474665,6.0,0.488358,9.0,0.805794,1.0,0.386765,8.0,0.536837,3.0,0.342571,2.0,0.399473,13.0,0.169243,6.0,0.13979,8.0,0.166635,None,None
C(CNC1(c2ccccc2)c2ccccc2Sc2ccccc12)NC1(c2ccccc2)c2ccccc2Sc2ccccc12,C1CCNCC1,1,17.0,1.138211,2.0,0.10193,29.0,0.923274,5.0,0.012153,24.0,0.870348,None,None,38.0,0.751338,None,None,7.0,0.742084,None,None,9.0,0.714011,None,None
C1COCCOCCOCCOCCOCCO1,Nc1c(F)c(F)cc(F)c1F,1,6.0,0.706406,7.0,1.044406,8.0,0.56115,9.0,0.586043,15.0,0.374874,3.0,0.440367,4.0,0.333747,6.0,0.220262,9.0,0.19661,8.0,0.136867,10.0,0.112426,5.0,0.060097
C1CNCCN1,COC(=O)C1=C(c2ccccc2)C(O)(c2ccccc2)C(=C1O)C(=O)OC,1,3.0,0.539796,9.0,0.598725,4.0,0.283498,22.0,0.593991,None,None,24.0,0.546265,None,None,10.0,0.316382,None,None,15.0,0.265775,None,None,27.0,0.23503
Nc1cccc2cccnc12,OC(=O)c1cc(O)c(O)c(O)c1,1,1.0,0.928198,2.0,0.578834,9.0,0.297239,4.0,0.563784,5.0,0.280274,12.0,0.553555,3.0,0.244387,5.0,0.415101,7.0,0.230236,3.0,0.11812,10.0,0.229992,None,None
Clc1ccc(cc1)C=C1N=C2NC(=O)C(N2C1=O)(c1ccccc1)c1ccccc1,Clc1ccc(cc1)C=C1NC2=NC(=O)C(N2C1=O)(c1ccccc1)c1ccccc1,1,10.0,0.748649,12.0,1.554732,11.0,0.732314,8.0,1.354146,17.0,0.676293,25.0,1.143943,4.0,0.675015,27.0,0.93037,13.0,0.552539,17.0,0.696167,5.0,0.436999,9.0,0.69203
c1ccc2c(c1)N(c1ccc(cc1)c1ccc(cc1)N1c3ccccc3c3ccccc13)c1ccccc21,N#Cc1cc(C#N)c(cc1C#N)C#N,1,37.0,1.137171,3.0,0.682412,10.0,1.111256,11.0,0.529263,17.0,0.801426,13.0,0.328149,33.0,0.704261,5.0,0.177739,30.0,0.661438,6.0,0.159025,1.0,0.622292,10.0,0.112019
Cc1ccc(cc1)C(O)(C1OC(C)(C)OC1C(O)(c1ccc(C)cc1)c1ccc(C)cc1)c1ccc(C)cc1,Cc1ccncc1,1,2.0,1.128184,3.0,0.941973,9.0,0.941026,6.0,0.404527,31.0,0.727882,2.0,0.158146,15.0,0.505469,None,None,33.0,0.491003,None,None,7.0,0.476938,None,None
CCCOc1ccc2ccc(OCCC)cc2c1,Fc1c(F)c(F)c2c(F)c(F)c(F)c(F)c2c1F,1,6.0,0.731574,7.0,0.918872,12.0,0.648927,16.0,0.384084,10.0,0.50752,8.0,0.347863,18.0,0.49018,1.0,0.294859,17.0,0.401982,3.0,0.170319,1.0,0.255156,13.0,0.147663
c1ccc2nccnc2c1,OC(=O)C=CC(O)=O,1,8.0,0.466277,3.0,0.261015,9.0,0.33003,7.0,0.149424,6.0,0.317395,2.0,0.024499,10.0,0.27417,1.0,0.00699,None,None,None,None,None,None,None,None
C1N2CN3CN1CN(C2)C3,CC1(C)C(C(O)=O)C1(C)C,1,3.0,0.83017,5.0,1.574833,2.0,0.362345,10.0,0.467059,7.0,0.327772,4.0,0.391758,1.0,0.133619,2.0,0.377128,10.0,0.095929,3.0,0.18015,None,None,8.0,0.022687
NC(N)=O,OCCCCCCCCCCCCO,1,1.0,0.099104,12.0,0.655194,None,None,4.0,0.385247,None,None,13.0,0.329559,None,None,11.0,0.295647,None,None,9.0,0.151311,None,None,10.0,0.124673
c1cnc2ccc3ncccc3c2c1,Fc1c(F)c(F)c(I)c(I)c1F,1,9.0,0.824163,9.0,0.891029,12.0,0.480901,4.0,0.715384,7.0,0.473617,5.0,0.217132,14.0,0.388312,8.0,0.013821,2.0,0.163277,None,None,3.0,0.158308,None,None
C(Cc1ccncc1)c1ccncc1,Nc1ccccc1C(O)=O,1,7.0,0.672807,7.0,0.616472,11.0,0.436636,1.0,0.498451,5.0,0.297378,4.0,0.120624,12.0,0.198376,6.0,0.037209,3.0,0.076956,None,None,1.0,0.020209,None,None
c1cc(ccn1)c1ccncc1,OC(=O)CCCCC(O)=O,1,4.0,0.616833,10.0,0.560223,3.0,0.552422,3.0,0.386687,12.0,0.515616,8.0,0.016463,1.0,0.513205,None,None,5.0,0.398127,None,None,2.0,0.118047,None,None
CC(=NN=C(C)c1ccncc1)c1ccncc1,NC1=NC(=CS1)C1=CSC(=N1)N,1,5.0,1.122004,6.0,1.397901,13.0,1.099561,5.0,0.515702,18.0,0.594425,10.0,0.324517,12.0,0.582727,7.0,0.18525,10.0,0.545822,9.0,0.130393,1.0,0.284561,12.0,0.087232
CC(C)(C)CCO,CC(CCC(N)=O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,1,3.0,0.981194,13.0,0.802355,5.0,0.784773,24.0,0.327444,7.0,0.574476,22.0,0.313109,2.0,0.130247,25.0,0.302641,4.0,0.123074,19.0,0.290748,1.0,0.122231,8.0,0.245695
CC(C)(C)[P](=O)c1ccccc1,OCC(C(O)=O)c1ccccc1,1,11.0,0.70243,6.0,0.813247,2.0,0.258533,3.0,0.537228,3.0,0.164334,9.0,0.453054,8.0,0.122034,2.0,0.410035,12.0,0.017375,7.0,0.381772,4.0,0.006831,10.0,0.337059
c1cc(ccn1)c1ccncc1,OC(=O)c1cc(C(O)=O)c(cc1C(O)=O)C(O)=O,1,9.0,0.865227,6.0,0.839258,4.0,0.791916,7.0,0.758123,10.0,0.541523,8.0,0.678528,8.0,0.472164,2.0,0.44967,5.0,0.390156,3.0,0.299325,12.0,0.350084,17.0,0.218054
CC1=C(Sc2ccccc2N1)C(=O)c1ccccc1,CC1=Nc2ccccc2S1,1,19.0,0.782032,3.0,0.26669,7.0,0.612042,9.0,0.259215,13.0,0.579731,10.0,0.182455,4.0,0.534522,2.0,0.075159,6.0,0.448111,7.0,0.029159,3.0,0.410247,6.0,0.020747
O=C1CN(CC2N1CCc1ccccc21)C(=O)C1CCCCC1,OC(=O)CCCCC(O)=O,1,4.0,1.126766,3.0,0.788112,1.0,0.887172,6.0,0.524267,6.0,0.835739,4.0,0.415001,13.0,0.801619,5.0,0.233234,22.0,0.549418,9.0,0.077868,14.0,0.355641,1.0,0.007163
c1ccc2nc3ccccc3cc2c1,N1c2ccccc2Sc2ccccc12,1,3.0,0.578343,14.0,0.83344,9.0,0.433557,9.0,0.603432,12.0,0.316542,2.0,0.540501,2.0,0.31108,1.0,0.491369,7.0,0.260266,12.0,0.28163,6.0,0.182914,5.0,0.138502
CCCOCCC,OC(=O)C(OC(=O)c1ccccc1)C(OC(=O)c1ccccc1)C(O)=O,1,6.0,0.418182,8.0,0.696383,5.0,0.251985,23.0,0.61656,1.0,0.203519,5.0,0.555264,7.0,0.186125,7.0,0.494656,4.0,0.173427,18.0,0.450708,None,None,19.0,0.250685
C1CCN2CC3CC(CN4CCCCC34)C2C1,OC(C#C)(c1ccccc1)c1ccccc1Br,1,8.0,0.692836,4.0,1.00726,15.0,0.670278,17.0,0.861248,16.0,0.350603,6.0,0.660699,5.0,0.225336,16.0,0.603695,4.0,0.125168,5.0,0.554084,14.0,0.08874,15.0,0.43832
C(Cc1ccncc1)Cc1ccncc1,Nc1ccc(cc1)C(O)=O,1,15.0,0.709335,5.0,0.744367,7.0,0.461702,2.0,0.297916,9.0,0.385365,7.0,0.043783,13.0,0.19139,None,None,1.0,0.132067,None,None,14.0,0.090776,None,None
C1=CC=C(C(=C1)[N+](=O)[O-])O,C1=CC=C2C(=C1)C3=CC=CC=C3N2,0,7.0,-0.412751,4.0,-0.75974,1.0,-0.346672,11.0,-0.513728,9.0,-0.293671,7.0,-0.398951,3.0,-0.280375,8.0,-0.298156,5.0,-0.071016,10.0,-0.119087,6.0,-0.036645,9.0,-0.005667
C(CC(=O)O)C(C(=O)O)N,C1=CC(=CC=C1C(=O)N)F,0,10.0,-0.583211,5.0,-0.519562,3.0,-0.496324,7.0,-0.443753,2.0,-0.341002,10.0,-0.378223,6.0,-0.222929,4.0,-0.292727,1.0,-0.171809,1.0,-0.124283,8.0,-0.038767,8.0,-0.097435
CC1(CO)C(O)CCC2(C)C(CC=C3C(O)COC3=O)C(=C)CCC12,COc1cc(C=O)ccc1O,1,6.0,0.779613,3.0,0.391508,9.0,0.778981,8.0,0.386043,20.0,0.750786,10.0,0.231232,16.0,0.608158,6.0,0.214723,11.0,0.574757,None,None,3.0,0.561739,None,None
CC(C)(O)C#Cc1cccc(Br)n1,O=P(c1ccccc1)(c1ccccc1)c1ccccc1,1,6.0,0.495601,20.0,0.977596,8.0,0.482352,19.0,0.766898,4.0,0.388301,18.0,0.735461,None,None,1.0,0.658842,None,None,9.0,0.57993,None,None,17.0,0.458927
C(N1C=CN=C1)N1C=CN=C1,OC(=O)c1cccc(c1)N(=O)=O,1,2.0,1.139789,5.0,1.048749,7.0,0.658542,2.0,0.850774,5.0,0.486539,7.0,0.745484,4.0,0.26616,1.0,0.737869,10.0,0.247718,9.0,0.601272,None,None,3.0,0.189858
CC(=O)C1CCC2C1(CCC3C2CCC4=CC(=O)CCC34C)C,CN1C2=C(C(=O)N(C1=O)C)NC=N2,0,15.0,-0.713043,5.0,-1.171719,16.0,-0.690327,13.0,-0.796622,1.0,-0.624606,7.0,-0.694622,9.0,-0.519347,6.0,-0.411124,21.0,-0.417987,8.0,-0.384247,12.0,-0.235716,2.0,-0.336732
C1COCCOCCOCCO1,CC(C)=NNC(N)=S,1,12.0,0.971873,1.0,0.882928,6.0,0.89892,6.0,0.175817,8.0,0.551221,3.0,0.001354,5.0,0.208173,None,None,3.0,0.126879,None,None,7.0,0.085402,None,None
BrC1=C(Br)C(=O)C(=C(Br)C1=O)Br,Cc1c(C)c(C)c(C)c(C)c1C,1,3.0,1.050929,4.0,0.89686,12.0,0.285423,1.0,0.576446,11.0,0.116958,3.0,0.372277,2.0,0.023697,11.0,0.16698,None,None,6.0,0.086569,None,None,None,None
[NH3+]c1ccccc1C(=O)[O-],Nc1ccccc1C(O)=O,1,3.0,0.542087,7.0,0.92143,6.0,0.515,5.0,0.204914,8.0,0.488865,6.0,0.117292,4.0,0.475444,9.0,0.005343,1.0,0.321226,None,None,9.0,0.11227,None,None
C1=CC(=CC=C1O)O,CC1=CC(=CC=C1)C(=O)O,0,8.0,-0.359234,5.0,-0.796682,7.0,-0.265134,4.0,-0.636386,1.0,-0.098366,3.0,-0.349408,2.0,-0.052738,2.0,-0.066955,6.0,-0.048502,None,None,None,None,None,None
C1=CC(=CN=C1)C(=O)N,CC1=CC(=CC=C1)C(=O)N,0,2.0,-0.819093,7.0,-0.781725,5.0,-0.636205,4.0,-0.412852,3.0,-0.622146,3.0,-0.295184,9.0,-0.403854,2.0,-0.224616,4.0,-0.376235,10.0,-0.19874,None,None,6.0,-0.165528
O=C1Sc2ccccc2C=C1,OC(C1OC2(CCCC2)OC1C(O)(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,1,5.0,0.735472,10.0,1.639006,11.0,0.549188,25.0,0.946356,9.0,0.524228,12.0,0.922664,4.0,0.496557,2.0,0.909122,8.0,0.409357,33.0,0.656207,None,None,28.0,0.640618
COc1cc(C=CC(O)=CC(=O)C=Cc2ccc(O)c(OC)c2)ccc1O,Oc1cccc(O)c1,1,1.0,1.552285,5.0,0.267365,20.0,0.761218,3.0,0.061313,21.0,0.636931,None,None,8.0,0.552234,None,None,4.0,0.535913,None,None,22.0,0.512693,None,None
c1cc(ccn1)c1ccncc1,Nc1ccc(C(O)=O)c(O)c1,1,10.0,0.895326,7.0,0.903638,2.0,0.492808,5.0,0.4407,12.0,0.490077,11.0,0.377503,1.0,0.408867,10.0,0.271649,11.0,0.191969,2.0,0.185512,3.0,0.084409,9.0,0.033666
C(N1C=CN=C1C1=NC=CN1)c1cccnc1,Fc1c(F)c(I)c(F)c(F)c1I,1,13.0,0.86028,2.0,0.718042,3.0,0.530376,11.0,0.53087,1.0,0.411116,5.0,0.459364,5.0,0.279257,3.0,0.204508,7.0,0.202953,10.0,0.146061,16.0,0.172915,7.0,0.003706
CC(=O)Nc1cccc(NC(=O)C=C)n1,CCN1C=CC(=O)NC1=O,1,15.0,0.504507,4.0,0.475363,5.0,0.125413,6.0,0.470363,3.0,0.121155,5.0,0.202113,11.0,0.116253,3.0,0.123487,7.0,0.11179,None,None,10.0,0.105948,None,None
CC(C)(C)C1=CNC(=N1)NC(=O)Nc1ccccc1,Cc1cc(C)c2ccc(NC(=O)C3CCCN3)nc2n1,1,10.0,0.780203,4.0,1.488821,7.0,0.719947,15.0,0.746579,8.0,0.599653,17.0,0.413019,15.0,0.570032,9.0,0.400785,2.0,0.517183,16.0,0.354311,5.0,0.48779,8.0,0.288994
O=P(c1ccccc1)(c1ccccc1)c1ccccc1,OC(=O)COc1cc(Cl)c(Cl)cc1Cl,1,1.0,0.617796,7.0,0.992593,6.0,0.499762,5.0,0.850205,17.0,0.453227,3.0,0.630726,19.0,0.365845,11.0,0.409105,10.0,0.240974,2.0,0.318819,5.0,0.222729,14.0,0.252725
C[N+]1(CCCCC1)CC(=O)[O-],OC(=O)c1ccc(O)cc1,1,6.0,0.503197,8.0,0.580493,4.0,0.494621,None,None,5.0,0.458441,None,None,3.0,0.39593,None,None,1.0,0.38273,None,None,9.0,0.347781,None,None
C(Cc1ccncc1)c1ccncc1,OC(=O)C1C(C(C1C(O)=O)C(O)=O)C(O)=O,1,11.0,0.645485,15.0,1.162222,5.0,0.643033,9.0,0.829343,12.0,0.562681,11.0,0.619989,2.0,0.439127,3.0,0.112868,6.0,0.429017,16.0,0.066046,1.0,0.317853,None,None
O=C1CC2(CCCCC2)CN1,OC(=O)c1ccccc1,1,3.0,0.98467,4.0,0.169959,6.0,0.918201,8.0,0.160217,1.0,0.150681,None,None,5.0,0.029893,None,None,None,None,None,None,None,None,None,None
CC(CCC(O)=O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,Cc1ccc(Br)cc1,1,5.0,0.741333,6.0,0.881861,3.0,0.697864,8.0,0.416986,4.0,0.694375,2.0,0.066825,26.0,0.513744,1.0,0.057921,29.0,0.437657,5.0,0.056957,10.0,0.416721,None,None
Nc1ncccn1,OC(=O)COc1c(Cl)cccc1Cl,1,4.0,0.320832,2.0,1.130317,6.0,0.127768,3.0,0.983651,1.0,0.097994,9.0,0.955766,None,None,7.0,0.801644,None,None,5.0,0.213343,None,None,12.0,0.204949
C(N1C=CN=C1)c1ccc(CN2C=CN=C2)cc1,OC(=O)CC=CCC(O)=O,1,6.0,0.806692,5.0,0.771876,3.0,0.620088,6.0,0.688122,13.0,0.60945,4.0,0.66069,1.0,0.27796,1.0,0.316334,16.0,0.174444,7.0,0.286958,15.0,0.056667,None,None
[NH3+]C(C(C)CC)C(=O)[O-],[NH3+]C(CCCC)C(=O)[O-],1,4.0,0.896506,2.0,0.508943,7.0,0.541615,5.0,0.386918,1.0,0.191854,6.0,0.212473,5.0,0.178167,4.0,0.076713,None,None,7.0,0.072079,None,None,None,None
c1cc(ccn1)C=Cc1ccncc1,Fc1c(F)c(F)c(Br)c(Br)c1F,1,5.0,0.603057,2.0,1.114359,9.0,0.473002,6.0,0.931482,10.0,0.459773,4.0,0.560578,3.0,0.413061,11.0,0.439664,4.0,0.356044,7.0,0.220031,13.0,0.327636,10.0,0.156255
CN1C=Nc2c(N)ncnc12,OC(C(F)(F)F)C(F)(F)F,1,4.0,0.83458,7.0,0.874072,6.0,0.825344,2.0,0.575425,11.0,0.220527,6.0,0.531446,9.0,0.196472,None,None,8.0,0.070468,None,None,3.0,0.050394,None,None
c1cc2cccc3c4cccc5cccc(c(c1)c23)c45,ClC1=CC(=NC#N)C(=CC1=NC#N)Cl,1,9.0,0.666563,2.0,0.554588,6.0,0.646943,3.0,0.438387,3.0,0.557693,4.0,0.403926,16.0,0.496256,13.0,0.295331,20.0,0.419436,14.0,0.290153,1.0,0.327526,11.0,0.231402
c1ccc(nc1)C#Cc1cc(C#Cc2ccccn2)c(cc1C#Cc1ccccn1)C#Cc1ccccn1,Oc1cccc(O)c1,1,32.0,1.116067,1.0,0.864502,8.0,0.94235,3.0,0.674131,34.0,0.74288,6.0,0.276794,26.0,0.740808,2.0,0.222117,36.0,0.601923,8.0,0.125133,25.0,0.402501,None,None
C1=CC=C(C(=C1)C(=O)O)O,CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)O,0,2.0,-0.966231,6.0,-1.269537,1.0,-0.618001,13.0,-0.983051,8.0,-0.439312,9.0,-0.83734,7.0,-0.378479,3.0,-0.76213,5.0,-0.353338,7.0,-0.68577,4.0,-0.296532,11.0,-0.416851
COc1c2OC=Cc2cc2C=CC(=O)Oc12,Nc1ccc(cc1)C(O)=O,1,5.0,1.045187,9.0,0.547554,3.0,0.969372,3.0,0.494367,7.0,0.591396,8.0,0.422371,9.0,0.346007,6.0,0.231244,2.0,0.267159,10.0,0.190248,6.0,0.207024,None,None
O=C1C=CC(=O)C=C1,Oc1c2ccccc2c2ccccc2c1c1c(O)c2ccccc2c2ccccc12,1,5.0,0.658084,1.0,0.670185,7.0,0.541072,17.0,0.591553,6.0,0.487721,22.0,0.56826,8.0,0.259726,25.0,0.487041,4.0,0.245628,9.0,0.467891,None,None,10.0,0.450407
N#CC(C#N)=C1SC(c2nccnc12)=C(C#N)C#N,S1C=CSC1=C1SC=CS1,1,4.0,0.929351,5.0,1.065682,19.0,0.885043,2.0,0.786425,3.0,0.754237,3.0,0.445476,13.0,0.477231,4.0,0.355315,2.0,0.41632,8.0,0.227634,11.0,0.254248,None,None
OC(=O)c1ccc(cc1Cl)N(=O)=O,OC(=O)c1ccccc1Nc1cccc(c1)C(F)(F)F,1,1.0,1.178437,13.0,0.740563,7.0,0.608825,5.0,0.611236,13.0,0.210217,16.0,0.505841,12.0,0.131879,11.0,0.423858,4.0,0.008807,17.0,0.320977,None,None,19.0,0.099863
Oc1ccc(O)cc1,Oc1ccncc1,1,2.0,0.993562,5.0,1.003016,1.0,0.721483,1.0,0.933994,4.0,0.425952,2.0,0.405594,8.0,0.306174,6.0,0.347817,3.0,0.151736,7.0,0.220676,None,None,None,None
c1cc(ccn1)N=Nc1ccncc1,OC(=O)CCCCCCCCC(O)=O,1,8.0,0.835267,6.0,1.103161,9.0,0.652929,2.0,0.878228,3.0,0.42907,9.0,0.364129,1.0,0.392646,14.0,0.219713,13.0,0.354912,7.0,0.212381,5.0,0.35052,10.0,0.130566
O=C1C(OC2COCCN12)c1ccccc1,OC(C1OC2(CCCCC2)OC1C(O)(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,1,9.0,0.706449,1.0,0.595506,10.0,0.586469,30.0,0.53365,14.0,0.417498,32.0,0.523323,1.0,0.231905,6.0,0.511219,8.0,0.21991,13.0,0.43327,5.0,0.16231,37.0,0.410857
c1ccc2nc3ccccc3cc2c1,OC(=O)c1ccccc1I,1,13.0,0.571033,4.0,1.070051,14.0,0.51711,7.0,0.47117,9.0,0.471543,None,None,4.0,0.155153,None,None,2.0,0.143533,None,None,None,None,None,None
CN1C(=O)N(C)C2=C(NC=N2)C1=O,OC(=O)c1ccccc1C(O)=O,1,1.0,0.563041,3.0,0.77914,10.0,0.462589,12.0,0.58248,7.0,0.451052,5.0,0.218246,3.0,0.418223,2.0,0.187783,12.0,0.305455,10.0,0.123586,6.0,0.223373,7.0,0.101367
CN(C)c1ccc(cc1)C(O)=O,OC(=O)C=Cc1ccc(cc1)N(=O)=O,1,9.0,0.998781,13.0,0.738996,7.0,0.968628,10.0,0.58256,10.0,0.783727,11.0,0.382176,3.0,0.561195,8.0,0.277074,8.0,0.555801,12.0,0.231046,12.0,0.512515,3.0,0.140657
CC(CCC(O)=O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,CN(N=O)c1ccccc1,1,17.0,1.243585,9.0,1.044707,16.0,1.163228,10.0,0.701001,5.0,0.760743,3.0,0.102419,6.0,0.687039,None,None,1.0,0.609402,None,None,8.0,0.578508,None,None
C1COCCOCCOCCOCCOCCO1,FCC#N,1,3.0,0.763125,3.0,0.645476,4.0,0.716647,2.0,0.257501,11.0,0.562276,None,None,1.0,0.470601,None,None,7.0,0.394154,None,None,5.0,0.268598,None,None
C[N+](C)(C)CC(=O)[O-],Oc1ccc(CCC(=O)c2c(O)cc(O)cc2O)cc1,1,2.0,0.667403,12.0,0.684155,4.0,0.436686,9.0,0.679768,1.0,0.400955,2.0,0.420512,8.0,0.227502,1.0,0.383992,7.0,0.157273,15.0,0.163995,None,None,17.0,0.136254
CC1=NN=C2CN=C(c3ccccc3)c3cc(Cl)ccc3N12,OC(=O)c1ccccc1,1,16.0,1.057465,3.0,0.82354,6.0,0.511517,1.0,0.469199,20.0,0.435778,2.0,0.406517,11.0,0.341828,9.0,0.182321,18.0,0.300826,None,None,9.0,0.249608,None,None
CCCCNc1cc(cc(c1Oc1ccccc1)S(N)(=O)=O)C(O)=O,O=C1CCCCCN1,1,10.0,0.91249,2.0,0.412061,11.0,0.862512,6.0,0.25809,13.0,0.713687,3.0,0.250075,3.0,0.687451,None,None,6.0,0.671195,None,None,20.0,0.363535,None,None
O=C1NC=CC=C1,OC(=O)c1ccccc1,1,2.0,0.709718,4.0,0.931644,4.0,0.400966,8.0,0.523315,5.0,0.388494,5.0,0.491153,1.0,0.340677,9.0,0.45701,3.0,0.017241,1.0,0.4349,None,None,2.0,0.414578
COc1ccc(cc1)N=NC1=CN=C(C)N1,COc1ccc(cc1)N=NC1=CNC(=N1)C,1,14.0,1.072534,5.0,0.727393,16.0,0.76927,3.0,0.6817,10.0,0.652871,4.0,0.625057,5.0,0.450808,14.0,0.396368,3.0,0.435841,13.0,0.390474,8.0,0.37923,8.0,0.388544
O1C(=NN=C1c1ccncc1)c1ccncc1,OC(=O)COc1ccc(OCC(O)=O)cc1,1,5.0,0.451735,11.0,0.46734,16.0,0.388443,1.0,0.447423,10.0,0.307659,12.0,0.357596,7.0,0.247064,8.0,0.313045,15.0,0.171015,2.0,0.176592,None,None,13.0,0.054469
COc1cc(C=O)ccc1O,Nc1ncncc1c1ccccc1,1,1.0,0.49461,12.0,0.331757,8.0,0.436832,7.0,0.179879,6.0,0.336937,3.0,0.091178,10.0,0.188501,11.0,0.087011,9.0,0.095648,None,None,2.0,0.044571,None,None
c1ccc2nc3ccccc3nc2c1,OC(=O)c1ccccc1O,1,8.0,1.299681,10.0,0.489889,13.0,0.931498,1.0,0.434601,11.0,0.717507,6.0,0.355889,10.0,0.672434,3.0,0.212701,12.0,0.604771,5.0,0.027192,6.0,0.587275,None,None
N1C=CC(=N1)c1ccccc1,N1N=CC=C1c1ccccc1,1,9.0,0.211846,2.0,0.634297,10.0,0.068947,5.0,0.62352,6.0,0.001355,7.0,0.586527,None,None,4.0,0.535623,None,None,8.0,0.16522,None,None,10.0,0.013221
Cc1c(CN2C=CC=N2)c(C)c(CN2C=CC=N2)c(C)c1CN1C=CC=N1,Fc1c(F)c(F)c(I)c(I)c1F,1,23.0,0.757798,10.0,0.496019,13.0,0.495759,11.0,0.444514,25.0,0.452932,12.0,0.208183,27.0,0.429106,2.0,0.095181,26.0,0.301999,None,None,5.0,0.290523,None,None
Cc1c(Cl)cccc1Nc1ncccc1C(O)=O,O=C([O-])C1[NH2+]CCC1,1,10.0,0.903447,7.0,0.533341,9.0,0.766565,2.0,0.510315,12.0,0.678358,8.0,0.399198,3.0,0.635762,6.0,0.368426,11.0,0.608588,1.0,0.068967,18.0,0.49282,None,None
C1=CC(=CC=C1O)O,C1=CC=C(C(=C1)C(=O)N)O,0,8.0,-0.217671,1.0,-0.795273,4.0,-0.06432,4.0,-0.715045,None,None,10.0,-0.683426,None,None,8.0,-0.400323,None,None,9.0,-0.260964,None,None,5.0,-0.213871
Cc1cc(C)c2ccc(N)nc2n1,OC(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O,1,5.0,1.531588,15.0,0.940435,12.0,0.858415,4.0,0.459406,7.0,0.583661,9.0,0.338238,1.0,0.579865,1.0,0.043889,8.0,0.5531,5.0,0.034874,13.0,0.424442,13.0,0.033084
C(=O)(N)N,C1=CC(=CC=C1C(=O)N)F,0,1.0,-0.511836,7.0,-1.282507,3.0,-0.459075,1.0,-0.274869,4.0,-0.368636,2.0,-0.269406,None,None,None,None,None,None,None,None,None,None,None,None
